"code" "Date" "Group" "Complete" "Speaker" "Process" "Recipient"
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "A"
"EA" 514 "A" 1 "L" "B" "GT"
"IE" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "L" "B" "A"
"EA" 514 "A" 1 "Y" "B" "L"
"EA" 514 "A" 1 "L" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "L"
"EA" 514 "A" 1 "T" "B" "L"
"EA" 514 "A" 1 "L" "B" "T"
"KS" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "Y" "B" "L"
"TP" 514 "A" 1 "" "B" ""
"TP" 514 "A" 1 "L" "B" "Y"
"IE" 514 "A" 1 "L" "B" "Y"
"TP" 514 "A" 1 "A" "B" "T"
"KS" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"EA" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "L" "B" "A"
"EA" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "L" "B" "A"
"EA" 514 "A" 1 "A" "B" "L"
"EA" 514 "A" 1 "T" "B" "Y"
"EA" 514 "A" 1 "L" "B" "T"
"EA" 514 "A" 1 "Y" "B" "A"
"EA" 514 "A" 1 "A" "B" "Y"
"GO" 514 "A" 1 "Y" "B" "A"
"EA" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "T" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "" "B" ""
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "A" "" "L"
"IE" 514 "A" 1 "Y" "G" "A"
"TP" 514 "A" 1 "A" "T" "GT"
"TP" 514 "A" 1 "L" "T" "A"
"IE" 514 "A" 1 "A" "T" "GT"
"TP" 514 "A" 1 "L" "T" "A"
"TP" 514 "A" 1 "A" "T" "L"
"TP" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"KS" 514 "A" 1 "A" "T" "T"
"IE" 514 "A" 1 "T" "T" "A"
"TP" 514 "A" 1 "A" "T" "T"
"GO" 514 "A" 1 "L" "T" "GT"
"EA" 514 "A" 1 "A" "T" "L"
"EA" 514 "A" 1 "L" "T" "A"
"EA" 514 "A" 1 "A" "T" "L"
"EA" 514 "A" 1 "T" "T" "A"
"EA" 514 "A" 1 "A" "T" "T"
"EA" 514 "A" 1 "T" "T" "A"
"TP" 514 "A" 1 "A" "T" "T"
"TP" 514 "A" 1 "T" "T" "A"
"TP" 514 "A" 1 "A" "T" "T"
"IE" 514 "A" 1 "L" "T" "GT"
"TP" 514 "A" 1 "T" "T" "A"
"TP" 514 "A" 1 "L" "T" "T"
"TP" 514 "A" 1 "T" "T" "L"
"IE" 514 "A" 1 "L" "T" "T"
"IE" 514 "A" 1 "T" "T" "A"
"TP" 514 "A" 1 "T" "T" "A"
"TP" 514 "A" 1 "A" "T" "T"
"TP" 514 "A" 1 "Y" "T" "GT"
"TP" 514 "A" 1 "T" "T" "A"
"TP" 514 "A" 1 "A" "T" "T"
"EA" 514 "A" 1 "L" "T" "GT"
"IE" 514 "A" 1 "T" "T" "A"
"TP" 514 "A" 1 "A" "T" "T"
"TP" 514 "A" 1 "T" "T" "A"
"TP" 514 "A" 1 "A" "T" "T"
"TP" 514 "A" 1 "T" "B" "GT"
"TP" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "A" "B" "Y"
"EA" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "L" "B" ""
"TP" 514 "A" 1 "T" "B" "L"
"EA" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "Y" "B" "GT"
"TP" 514 "A" 1 "A" "B" "Y"
"IE" 514 "A" 1 "L" "B" "GT"
"OF" 514 "A" 1 "A" "B" "L"
"OF" 514 "A" 1 "L" "B" "A"
"OF" 514 "A" 1 "A" "B" "L"
"OF" 514 "A" 1 "L" "B" "A"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "" "B" ""
"TP" 514 "A" 1 "L" "B" "GT"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "T"
"IE" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "T" "B" "Y"
"GO" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "A"
"IE" 514 "A" 1 "A" "B" "Y"
"IE" 514 "A" 1 "" "T" ""
"TP" 514 "A" 1 "" "T" ""
"TP" 514 "A" 1 "T" "T" "A"
"IE" 514 "A" 1 "A" "T" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "" "B" ""
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"KS" 514 "A" 1 "Y" "B" "A"
"KS" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "GT"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "Y"
"OF" 514 "A" 1 "Y" "B" "L"
"OF" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"GO" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "A"
"IE" 514 "A" 1 "A" "B" "Y"
"IE" 514 "A" 1 "" "B" ""
"TP" 514 "A" 1 "" "B" ""
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"UC" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"KS" 514 "A" 1 "Y" "B" "A"
"KS" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "Y" "B" "T"
"IE" 514 "A" 1 "" "B" ""
"IE" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "Y" "B" "T"
"KS" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"GO" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "" "B" ""
"IE" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 1 "A" "B" "GT"
"IE" 514 "A" 1 "L" "B" "GT"
"IE" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"GO" 514 "A" 1 "A" "B" "GT"
"UC" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "Y" "B" "GT"
"TP" 514 "A" 1 "T" "B" "Y"
"GO" 514 "A" 1 "Y" "B" "T"
"EA" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "A" "B" "GT"
"IE" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "" "L"
"TP" 514 "A" 1 "L" "B" "Y"
"IE" 514 "A" 1 "Y" "B" "L"
"TP" 514 "A" 1 "L" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "L"
"TP" 514 "A" 1 "L" "B" "Y"
"IE" 514 "A" 1 "Y" "B" "L"
"TP" 514 "A" 1 "L" "B" "Y"
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 0 "" "B" ""
"OF" 514 "A" 0 "" "B" ""
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "L" "B" "GT"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 1 "H" "" "GT"
"TP" 514 "C" 1 "H" "B" "C"
"TP" 514 "C" 1 "R" "B" "H"
"IE" 514 "C" 1 "H" "B" "R"
"GO" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "" "" ""
"TP" 514 "C" 1 "H" "G" "R"
"GO" 514 "C" 1 "R" "G" "H"
"EA" 514 "C" 1 "H" "G" "R"
"KS" 514 "C" 1 "R" "G" "H"
"TP" 514 "C" 0 "H" "G" ""
"TP" 514 "C" 1 "H" "G" "R"
"IE" 514 "C" 1 "R" "B" "H"
"IE" 514 "C" 1 "H" "B" "R"
"IE" 514 "C" 1 "H" "B" "R"
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 1 "R" "G" "H"
"IE" 514 "C" 1 "H" "G" "R"
"IE" 514 "C" 1 "R" "G" "H"
"UC" 514 "C" 1 "H" "G" "R"
"IE" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "R"
"IE" 514 "C" 1 "R" "B" "GT"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"IE" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"GO" 514 "C" 1 "R" "B" "H"
"EA" 514 "C" 1 "H" "B" "R"
"EA" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 1 "" "" ""
"TP" 514 "C" 1 "" "" ""
"TP" 514 "C" 1 "" "" ""
"TP" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"IE" 514 "C" 1 "R" "B" "H"
"GO" 514 "C" 1 "R" "B" "H"
"EA" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"GO" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"GO" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"OF" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"GO" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"GO" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 1 "R" "B" "H"
"IE" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 0 "R" "B" ""
"TP" 514 "C" 1 "R" "B" "H"
"EA" 514 "C" 1 "R" "B" "H"
"EA" 514 "C" 1 "H" "B" "R"
"IE" 514 "C" 1 "R" "B" "H"
"IE" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "C" "B" "H"
"TP" 514 "C" 1 "H" "B" "C"
"TP" 514 "C" 1 "C" "B" "H"
"TP" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"IE" 514 "C" 1 "H" "B" "R"
"EA" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "C" "B" "H"
"TP" 514 "C" 1 "R" "B" "H"
"EA" 514 "C" 1 "H" "B" "GT"
"EA" 514 "C" 1 "R" "B" "R"
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "R"
"IE" 514 "C" 1 "H" "B" "C"
